study_id,site_id,core_id,species_code,code_type,habitat
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_2,Thalassia testudinum,Genus,seagrass
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_2,Syringodium filiforme,Genus,seagrass
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_3,Thalassia testudinum,Genus,seagrass
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_3,Syringodium filiforme,Genus,seagrass
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_3,Halodule wrightii,Genus,seagrass
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_4,Thalassia testudinum,Genus,seagrass
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_5,Thalassia testudinum,Genus,seagrass
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_6,Thalassia testudinum,Genus,seagrass
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_6,Syringodium filiforme,Genus,seagrass
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_7,Thalassia testudinum,Genus,seagrass
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_8,Thalassia testudinum,Genus,seagrass
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_9,Thalassia testudinum,Genus,seagrass
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_9,Syringodium filiforme,Genus,seagrass
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_10,Thalassia testudinum,Genus,seagrass
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_10,Syringodium filiforme,Genus,seagrass
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_10,Halodule wrightii,Genus,seagrass
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_11,Thalassia testudinum,Genus,seagrass
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_12,Thalassia testudinum,Genus,seagrass
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_12,Syringodium filiforme,Genus,seagrass
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_13,Thalassia testudinum,Genus,seagrass
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_13,Syringodium filiforme,Genus,seagrass
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_14,Thalassia testudinum,Genus,seagrass
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_15,Thalassia testudinum,Genus,seagrass
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_16,Thalassia testudinum,Genus,seagrass
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_16,Syringodium filiforme,Genus,seagrass
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_17,Thalassia testudinum,Genus,seagrass
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_18,Thalassia testudinum,Genus,seagrass
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_19,Thalassia testudinum,Genus,seagrass
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_20,Thalassia testudinum,Genus,seagrass
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_20,Syringodium filiforme,Genus,seagrass
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_21,Syringodium filiforme,Genus,seagrass
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_21,Thalassia testudinum,Genus,seagrass
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_21,Halodule wrightii,Genus,seagrass
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_22,Thalassia testudinum,Genus,seagrass
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_23,Thalassia testudinum,Genus,seagrass
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_23,Syringodium filiforme,Genus,seagrass
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_23,Halodule wrightii,Genus,seagrass
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_24,Thalassia testudinum,Genus,seagrass
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_24,Syringodium filiforme,Genus,seagrass
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_25,Thalassia testudinum,Genus,seagrass
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_25,Syringodium filiforme,Genus,seagrass
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_26,Syringodium filiforme,Genus,seagrass
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_26,Thalassia testudinum,Genus,seagrass
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_26,Halodule wrightii,Genus,seagrass
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_27,Thalassia testudinum,Genus,seagrass
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_27,Syringodium filiforme,Genus,seagrass
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_28,Thalassia testudinum,Genus,seagrass
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_29,Thalassia testudinum,Genus,seagrass
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_29,Syringodium filiforme,Genus,seagrass
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_30,Thalassia testudinum,Genus,seagrass
Fourqurean_et_al_2010,Florida_Keys,Fourqurean_et_al_2010_30,Syringodium filiforme,Genus,seagrass
Carruthers_et_al_2005,Bahia_Almirante,Carruthers_et_al_2005_1,Thalassia testudinum,Genus,seagrass
Carruthers_et_al_2005,Laguna_de_Chiriqui_Panama,Carruthers_et_al_2005_2,Thalassia testudinum,Genus,seagrass
Carruthers_et_al_2005,Outer_Lagoon,Carruthers_et_al_2005_3,Thalassia testudinum,Genus,seagrass
Rosenfeld_1979,Florida_Bay,Rosenfeld_1979_1,Thalassia testudinum,Genus,seagrass
Mellors_et_al_2002,Ellie_Pt,Mellors_et_al_2002_1,Zostera capricorni,Genus,seagrass
Mellors_et_al_2002,Lugger_Bay,Mellors_et_al_2002_2,Halodule uninervis,Genus,seagrass
Mellors_et_al_2002,Meunga_Creek,Mellors_et_al_2002_3,Halodule uninervis,Genus,seagrass
Mellors_et_al_2002,Horseshoe_Bay,Mellors_et_al_2002_4,Halodule uninervis,Genus,seagrass
Mellors_et_al_2002,Geoffrey_Bay,Mellors_et_al_2002_5,Halodule uninervis,Genus,seagrass
Mellors_et_al_2002,Bolger_Bay,Mellors_et_al_2002_6,Halophila minor,Genus,seagrass
Mellors_et_al_2002,Windy_Point,Mellors_et_al_2002_7,Zostera capricorni,Genus,seagrass
Mellors_et_al_2002,Port_Dennison,Mellors_et_al_2002_8,Halodule uninervis,Genus,seagrass
Danovaro_and_Fabiano_1995,Marconi_Gulf,Danovaro_and_Fabiano_1995_1,Posidonia oceanica,Genus,seagrass
Gonneea_et_al_2004,Chelem_Lagoon,Gonneea_et_al_2004_1,Halodule wrightii,Genus,seagrass
Gonneea_et_al_2004,Celestun_Lagoon,Gonneea_et_al_2004_2,Halodule wrightii,Genus,seagrass
Gonneea_et_al_2004,Celestun_Lagoon,Gonneea_et_al_2004_2,Ruppia maritima,Genus,seagrass
Gonneea_et_al_2004,Laguna_de_Terminos,Gonneea_et_al_2004_3,Thalassia testudinum,Genus,seagrass
Marba_unpublished,Bolinao,Marba_unpublished_1,Enhalus,Genus,seagrass
Marba_unpublished,Bolinao,Marba_unpublished_1,Cymodocea,Genus,seagrass
Marba_unpublished,Bolinao,Marba_unpublished_2,mixed,Genus,seagrass
Marba_unpublished,Bolinao,Marba_unpublished_3,Enhalus,Genus,seagrass
Marba_unpublished,Nefyn,Marba_unpublished_4,Zostera marina,Genus,seagrass
Marba_unpublished,Anglesey,Marba_unpublished_5,Zostera noltii,Genus,seagrass
Marba_unpublished,Anglesey,Marba_unpublished_6,Zostera noltii,Genus,seagrass
Marba_unpublished,Anglesey,Marba_unpublished_7,Zostera noltii,Genus,seagrass
Grady_1981,St._Andrews_Bay_Florida_USA,Grady_1981_1,Thalassia,Genus,seagrass
Grady_1981,St._Andrews_Bay_Florida_USA,Grady_1981_1,Halodule,Genus,seagrass
Grady_1981,St._Andrews_Bay_Florida_USA,Grady_1981_2,Thalassia,Genus,seagrass
Grady_1981,St._Andrews_Bay_Florida_USA,Grady_1981_2,Halodule,Genus,seagrass
Grady_1981,St._Andrews_Bay_Florida_USA,Grady_1981_3,Thalassia,Genus,seagrass
Grady_1981,St._Andrews_Bay_Florida_USA,Grady_1981_3,Halodule,Genus,seagrass
Grady_1981,St._Andrews_Bay_Florida_USA,Grady_1981_4,Thalassia,Genus,seagrass
Grady_1981,St._Andrews_Bay_Florida_USA,Grady_1981_4,Halodule,Genus,seagrass
Grady_1981,St._Andrews_Bay_Florida_USA,Grady_1981_5,Thalassia,Genus,seagrass
Grady_1981,St._Andrews_Bay_Florida_USA,Grady_1981_5,Halodule,Genus,seagrass
Grady_1981,St._Andrews_Bay_Florida_USA,Grady_1981_6,Thalassia,Genus,seagrass
Grady_1981,St._Andrews_Bay_Florida_USA,Grady_1981_6,Halodule,Genus,seagrass
Grady_1981,St._Andrews_Bay_Florida_USA,Grady_1981_7,Thalassia,Genus,seagrass
Grady_1981,St._Andrews_Bay_Florida_USA,Grady_1981_7,Halodule,Genus,seagrass
Grady_1981,St._Andrews_Bay_Florida_USA,Grady_1981_8,Thalassia,Genus,seagrass
Grady_1981,St._Andrews_Bay_Florida_USA,Grady_1981_8,Halodule,Genus,seagrass
Grady_1981,St._Andrews_Bay_Florida_USA,Grady_1981_9,Thalassia,Genus,seagrass
Grady_1981,St._Andrews_Bay_Florida_USA,Grady_1981_9,Halodule,Genus,seagrass
Grady_1981,St._Andrews_Bay_Florida_USA,Grady_1981_10,Thalassia,Genus,seagrass
Grady_1981,St._Andrews_Bay_Florida_USA,Grady_1981_10,Halodule,Genus,seagrass
Pulich_1985,Redfish_Bay,Pulich_1985_1,Halodule wrightii,Genus,seagrass
Pulich_1985,Redfish_Bay,Pulich_1985_1,Halophila engelmanni,Genus,seagrass
Pulich_1985,Redfish_Bay,Pulich_1985_1,Ruppia maritima,Genus,seagrass
Pulich_1985,Laguna_Madre,Pulich_1985_2,Halodule wrightii,Genus,seagrass
Pulich_1985,Laguna_Madre,Pulich_1985_2,Halophila engelmanni,Genus,seagrass
Pulich_1985,Laguna_Madre,Pulich_1985_2,Ruppia maritima,Genus,seagrass
De_Falco_et_al_2006,Gulf_of_Oristano,De_Falco_et_al_2006_1,Posidonia oceanica,Genus,seagrass
De_Troch_et_al_2006,Punta_Allen,De_Troch_et_al_2006_1,Thalassia,Genus,seagrass
De_Troch_et_al_2006,Punta_Allen,De_Troch_et_al_2006_1,Halodule,Genus,seagrass
De_Troch_et_al_2006,Punta_Allen,De_Troch_et_al_2006_1,Syringodium,Genus,seagrass
De_Troch_et_al_2006,Pujada_Bay,De_Troch_et_al_2006_2,Thalassia,Genus,seagrass
De_Troch_et_al_2006,Pujada_Bay,De_Troch_et_al_2006_2,Halodule,Genus,seagrass
De_Troch_et_al_2006,Pujada_Bay,De_Troch_et_al_2006_2,Syringodium,Genus,seagrass
De_Troch_et_al_2006,Gazi_Bay,De_Troch_et_al_2006_3,Halodule wrightii,Genus,seagrass
De_Troch_et_al_2006,Gazi_Bay,De_Troch_et_al_2006_4,Thalassia hemprichii,Genus,seagrass
De_Troch_et_al_2006,Gazi_Bay,De_Troch_et_al_2006_5,Syringodium isoetifolium,Genus,seagrass
Holmer_et_al_2003,Mallorca,Holmer_et_al_2003_1,Posidonia oceanica,Genus,seagrass
Holmer_et_al_2003,Mallorca,Holmer_et_al_2003_2,Posidonia oceanica,Genus,seagrass
Holmer_et_al_2003,Mallorca,Holmer_et_al_2003_3,Posidonia oceanica,Genus,seagrass
Holmer_et_al_2003,Mallorca,Holmer_et_al_2003_4,Posidonia oceanica,Genus,seagrass
Holmer_et_al_2003,Mallorca,Holmer_et_al_2003_5,Posidonia oceanica,Genus,seagrass
Holmer_et_al_2003,Mallorca,Holmer_et_al_2003_6,Posidonia oceanica,Genus,seagrass
Holmer_et_al_2003,Mallorca,Holmer_et_al_2003_7,Posidonia oceanica,Genus,seagrass
Holmer_et_al_2003,Mallorca,Holmer_et_al_2003_8,Posidonia oceanica,Genus,seagrass
Holmer_et_al_2003,Mallorca,Holmer_et_al_2003_9,Posidonia oceanica,Genus,seagrass
Holmer_et_al_2003,Mallorca,Holmer_et_al_2003_10,Posidonia oceanica,Genus,seagrass
Holmer_et_al_2003,Mallorca,Holmer_et_al_2003_11,Posidonia oceanica,Genus,seagrass
Holmer_et_al_2003,Mallorca,Holmer_et_al_2003_12,Posidonia oceanica,Genus,seagrass
Boschker_et_al_2000,Europe_1,Boschker_et_al_2000_1,Zostera marina,Genus,seagrass
Boschker_et_al_2000,Europe_1,Boschker_et_al_2000_2,Zostera marina,Genus,seagrass
Boschker_et_al_2000,Europe_3,Boschker_et_al_2000_3,Zostera marina,Genus,seagrass
Boschker_et_al_2000,Europe_2,Boschker_et_al_2000_4,Zostera marina,Genus,seagrass
Boschker_et_al_2000,Europe_2,Boschker_et_al_2000_5,Zostera noltii,Genus,seagrass
Boschker_et_al_2000,Europe_2,Boschker_et_al_2000_6,Zostera noltii,Genus,seagrass
Vichkovitten_et_al_2005,Denmark,Vichkovitten_et_al_2005_1,Zostera marina,Genus,seagrass
Vichkovitten_et_al_2005,Denmark,Vichkovitten_et_al_2005_2,Zostera marina,Genus,seagrass
Holmer_et_al_2006,Denmark,Holmer_et_al_2006_1,Zostera marina,Genus,seagrass
Holmer_et_al_2006,Denmark,Holmer_et_al_2006_3,Zostera marina,Genus,seagrass
Holmer_et_al_2006,Denmark,Holmer_et_al_2006_5,Zostera marina,Genus,seagrass
Holmer_et_al_2006,Denmark,Holmer_et_al_2006_7,Zostera marina,Genus,seagrass
Holmer_et_al_2006,Denmark,Holmer_et_al_2006_9,Zostera marina,Genus,seagrass
Holmer_et_al_2006,Denmark,Holmer_et_al_2006_11,Zostera marina,Genus,seagrass
Holmer_et_al_2006,Denmark,Holmer_et_al_2006_13,Zostera marina,Genus,seagrass
Holmer_et_al_2006,Denmark,Holmer_et_al_2006_15,Zostera marina,Genus,seagrass
Holmer_et_al_2009,Mallorca,Holmer_et_al_2009_1,Posidonia oceanica,Genus,seagrass
Holmer_et_al_2009,Mallorca,Holmer_et_al_2009_3,Posidonia oceanica,Genus,seagrass
Holmer_et_al_2009,Mallorca,Holmer_et_al_2009_5,Posidonia oceanica,Genus,seagrass
Leduc_and_Probert_2011,Papanui_Inlet,Leduc_and_Probert_2011_3,Zostera muelleri,Genus,seagrass
Leduc_and_Probert_2011,Papanui_Inlet,Leduc_and_Probert_2011_4,Zostera muelleri,Genus,seagrass
Leduc_and_Probert_2011,Papanui_Inlet,Leduc_and_Probert_2011_5,Zostera muelleri,Genus,seagrass
Yamamuro_et_al_1993,Dravuni_Is._Fiji,Yamamuro_et_al_1993_1,Syringodium isoetifolium,Genus,seagrass
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_1,Cymodocea nodosa,Genus,seagrass
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_2,Cymodocea nodosa,Genus,seagrass
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_3,Cymodocea nodosa,Genus,seagrass
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_4,Cymodocea nodosa,Genus,seagrass
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_5,Cymodocea nodosa,Genus,seagrass
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_6,Cymodocea nodosa,Genus,seagrass
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_7,Cymodocea nodosa,Genus,seagrass
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_8,Cymodocea nodosa,Genus,seagrass
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_9,Cymodocea nodosa,Genus,seagrass
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_10,Cymodocea nodosa,Genus,seagrass
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_11,Cymodocea nodosa,Genus,seagrass
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_12,Cymodocea nodosa,Genus,seagrass
Calleja_et_al_2007,Es_Castell,Calleja_et_al_2007_1,Posidonia oceanica,Genus,seagrass
Calleja_et_al_2007,Sa_Paret,Calleja_et_al_2007_2,Posidonia oceanica,Genus,seagrass
Calleja_et_al_2007,Sta_Maria_,Calleja_et_al_2007_3,Posidonia oceanica,Genus,seagrass
Calleja_et_al_2007,Magalluf,Calleja_et_al_2007_4,Posidonia oceanica,Genus,seagrass
Calleja_et_al_2007,Pollença,Calleja_et_al_2007_5,Posidonia oceanica,Genus,seagrass
Calleja_et_al_2007,Cala_Millor,Calleja_et_al_2007_6,Posidonia oceanica,Genus,seagrass
Calleja_et_al_2007,Porto_Colom,Calleja_et_al_2007_7,Posidonia oceanica,Genus,seagrass
Holmer_et_al_2007,Sicily,Holmer_et_al_2007_1,Posidonia oceanica,Genus,seagrass
Holmer_et_al_2007,Sounion,Holmer_et_al_2007_2,Posidonia oceanica,Genus,seagrass
Holmer_et_al_2007,Sounion,Holmer_et_al_2007_3,Posidonia oceanica,Genus,seagrass
Holmer_et_al_2007,Campello,Holmer_et_al_2007_4,Posidonia oceanica,Genus,seagrass
Holmer_et_al_2007,Spain,Holmer_et_al_2007_5,Posidonia oceanica,Genus,seagrass
Holmer_et_al_2007,Spain,Holmer_et_al_2007_6,Posidonia oceanica,Genus,seagrass
Holmer_et_al_2007,Greece,Holmer_et_al_2007_7,Posidonia oceanica,Genus,seagrass
Holmer_et_al_2007,Greece,Holmer_et_al_2007_8,Posidonia oceanica,Genus,seagrass
Holmer_et_al_2007,Cyprus,Holmer_et_al_2007_9,Posidonia oceanica,Genus,seagrass
Holmer_et_al_2007,Cyprus,Holmer_et_al_2007_10,Posidonia oceanica,Genus,seagrass
Kairis_and_Rybczyk_2010,Padilla_Bay,Kairis_and_Rybczyk_2010_1,Zostera marina,Genus,seagrass
Apostolaki_unpublished,Sounion,Apostolaki_unpublished_1,Posidonia oceanica,Genus,seagrass
Apostolaki_unpublished,Sounion,Apostolaki_unpublished_2,Posidonia oceanica,Genus,seagrass
Apostolaki_unpublished,Sounion,Apostolaki_unpublished_3,Posidonia oceanica,Genus,seagrass
Apostolaki_unpublished,Sounion,Apostolaki_unpublished_4,Posidonia oceanica,Genus,seagrass
Apostolaki_unpublished,Sounion,Apostolaki_unpublished_5,Posidonia oceanica,Genus,seagrass
Apostolaki_unpublished,Sounion,Apostolaki_unpublished_6,Posidonia oceanica,Genus,seagrass
Apostolaki_unpublished,Sounion,Apostolaki_unpublished_7,Posidonia oceanica,Genus,seagrass
Apostolaki_unpublished,Psaromoura_Crete,Apostolaki_unpublished_8,Posidonia oceanica,Genus,seagrass
Maher_and_Eyre_2010,Hastings_River,Maher_and_Eyre_2010_1,Zostera capricorni,Genus,seagrass
Maher_and_Eyre_2010,Hastings_River,Maher_and_Eyre_2010_2,Halophila australis,Genus,seagrass
Maher_and_Eyre_2010,Camden_Haven,Maher_and_Eyre_2010_7,Zostera capricorni,Genus,seagrass
Maher_and_Eyre_2010,Camden_Haven,Maher_and_Eyre_2010_8,Halophila australis,Genus,seagrass
Maher_and_Eyre_2010,Camden_Haven,Maher_and_Eyre_2010_9,Ruppia megacarpa,Genus,seagrass
Maher_and_Eyre_2010,Wallis_Lake,Maher_and_Eyre_2010_18,Zostera capricorni,Genus,seagrass
Maher_and_Eyre_2010,Wallis_Lake,Maher_and_Eyre_2010_19,Halophila australis,Genus,seagrass
Maher_and_Eyre_2010,Wallis_Lake,Maher_and_Eyre_2010_20,Ruppia megacarpa,Genus,seagrass
Maher_and_Eyre_2010,Wallis_Lake,Maher_and_Eyre_2010_21,Posidonia australis,Genus,seagrass
Borg_et_al_2010,Ramla_Bay,Borg_et_al_2010_1,Posidonia oceanica,Genus,seagrass
Borg_et_al_2010,Ramla_Bay,Borg_et_al_2010_2,Posidonia oceanica,Genus,seagrass
Borg_et_al_2010,Ramla_Bay,Borg_et_al_2010_3,Posidonia oceanica,Genus,seagrass
Borg_et_al_2010,Ramla_Bay,Borg_et_al_2010_4,Posidonia oceanica,Genus,seagrass
Borg_et_al_2010,Ramla_Bay,Borg_et_al_2010_5,Posidonia oceanica,Genus,seagrass
Borg_et_al_2010,Ramla_Bay,Borg_et_al_2010_6,Posidonia oceanica,Genus,seagrass
Borg_et_al_2010,Mellieha_Bay,Borg_et_al_2010_7,Posidonia oceanica,Genus,seagrass
Borg_et_al_2010,Mellieha_Bay,Borg_et_al_2010_8,Posidonia oceanica,Genus,seagrass
Borg_et_al_2010,Mellieha_Bay,Borg_et_al_2010_9,Posidonia oceanica,Genus,seagrass
Borg_et_al_2010,Mellieha_Bay,Borg_et_al_2010_10,Posidonia oceanica,Genus,seagrass
Borg_et_al_2010,Mellieha_Bay,Borg_et_al_2010_11,Posidonia oceanica,Genus,seagrass
Borg_et_al_2010,Mellieha_Bay,Borg_et_al_2010_12,Posidonia oceanica,Genus,seagrass
Borg_et_al_2010,White_Rocks,Borg_et_al_2010_13,Posidonia oceanica,Genus,seagrass
Borg_et_al_2010,White_Rocks,Borg_et_al_2010_14,Posidonia oceanica,Genus,seagrass
Borg_et_al_2010,White_Rocks,Borg_et_al_2010_15,Posidonia oceanica,Genus,seagrass
Borg_et_al_2010,White_Rocks,Borg_et_al_2010_16,Posidonia oceanica,Genus,seagrass
Borg_et_al_2010,White_Rocks,Borg_et_al_2010_17,Posidonia oceanica,Genus,seagrass
Borg_et_al_2010,White_Rocks,Borg_et_al_2010_18,Posidonia oceanica,Genus,seagrass
Borg_et_al_2010,Thomas_Bay,Borg_et_al_2010_19,Posidonia oceanica,Genus,seagrass
Borg_et_al_2010,Thomas_Bay,Borg_et_al_2010_20,Posidonia oceanica,Genus,seagrass
Borg_et_al_2010,Thomas_Bay,Borg_et_al_2010_21,Posidonia oceanica,Genus,seagrass
Borg_et_al_2010,Thomas_Bay,Borg_et_al_2010_22,Posidonia oceanica,Genus,seagrass
Borg_et_al_2010,Thomas_Bay,Borg_et_al_2010_23,Posidonia oceanica,Genus,seagrass
Borg_et_al_2010,Thomas_Bay,Borg_et_al_2010_24,Posidonia oceanica,Genus,seagrass
Spivak_et_al_2009,Goodwin_islands,Spivak_et_al_2009_1,Zostera marina,Genus,seagrass
Alongi_et_al_2008,S_Sulawesi,Alongi_et_al_2008_1,Enhalus acoroides,Genus,seagrass
Alongi_et_al_2008,S_Sulawesi,Alongi_et_al_2008_1,Halodule uninervis,Genus,seagrass
Alongi_et_al_2008,S_Sulawesi,Alongi_et_al_2008_1,Cymodocea rotundata,Genus,seagrass
Alongi_et_al_2008,S_Sulawesi,Alongi_et_al_2008_2,Enhalus acoroides,Genus,seagrass
Alongi_et_al_2008,S_Sulawesi,Alongi_et_al_2008_2,Halodule uninervis,Genus,seagrass
Alongi_et_al_2008,S_Sulawesi,Alongi_et_al_2008_2,Cymodocea rotundata,Genus,seagrass
Alongi_et_al_2008,S_Sulawesi,Alongi_et_al_2008_3,Enhalus acoroides,Genus,seagrass
Alongi_et_al_2008,S_Sulawesi,Alongi_et_al_2008_3,Halodule uninervis,Genus,seagrass
Alongi_et_al_2008,S_Sulawesi,Alongi_et_al_2008_3,Cymodocea rotundata,Genus,seagrass
Spruzen_et_al_2008,Robbins_Passage,Spruzen_et_al_2008_1,Posidonia australis,Genus,seagrass
Spruzen_et_al_2008,Robbins_Passage,Spruzen_et_al_2008_2,Posidonia australis,Genus,seagrass
Spruzen_et_al_2008,Robbins_Passage,Spruzen_et_al_2008_3,Posidonia australis,Genus,seagrass
Spruzen_et_al_2008,Robbins_Passage,Spruzen_et_al_2008_4,Posidonia australis,Genus,seagrass
Spruzen_et_al_2008,Robbins_Passage,Spruzen_et_al_2008_5,Posidonia australis,Genus,seagrass
Spruzen_et_al_2008,Robbins_Passage,Spruzen_et_al_2008_6,Posidonia australis,Genus,seagrass
Spruzen_et_al_2008,Robbins_Passage,Spruzen_et_al_2008_7,Posidonia australis,Genus,seagrass
Spruzen_et_al_2008,Robbins_Passage,Spruzen_et_al_2008_8,Posidonia australis,Genus,seagrass
Spruzen_et_al_2008,Robbins_Passage,Spruzen_et_al_2008_9,Posidonia australis,Genus,seagrass
Spruzen_et_al_2008,Robbins_Passage,Spruzen_et_al_2008_10,Posidonia australis,Genus,seagrass
Yarbro_and_Carlson_2008,Florida_Bay,Yarbro_and_Carlson_2008_1,Thalassia testudinum,Genus,seagrass
Yarbro_and_Carlson_2008,Florida_Bay,Yarbro_and_Carlson_2008_1,Halodule wrightii,Genus,seagrass
Yarbro_and_Carlson_2008,Florida_Bay,Yarbro_and_Carlson_2008_2,Thalassia testudinum,Genus,seagrass
Yarbro_and_Carlson_2008,Florida_Bay,Yarbro_and_Carlson_2008_2,Halodule wrightii,Genus,seagrass
Yarbro_and_Carlson_2008,Florida_Bay,Yarbro_and_Carlson_2008_3,Thalassia testudinum,Genus,seagrass
Yarbro_and_Carlson_2008,Florida_Bay,Yarbro_and_Carlson_2008_3,Halodule wrightii,Genus,seagrass
Yarbro_and_Carlson_2008,Florida_Bay,Yarbro_and_Carlson_2008_4,Thalassia testudinum,Genus,seagrass
Yarbro_and_Carlson_2008,Florida_Bay,Yarbro_and_Carlson_2008_4,Halodule wrightii,Genus,seagrass
Yarbro_and_Carlson_2008,Florida_Bay,Yarbro_and_Carlson_2008_4,Syringodium filiforme,Genus,seagrass
Yarbro_and_Carlson_2008,Florida_Bay,Yarbro_and_Carlson_2008_5,Thalassia testudinum,Genus,seagrass
Yarbro_and_Carlson_2008,Florida_Bay,Yarbro_and_Carlson_2008_5,Halodule wrightii,Genus,seagrass
Yarbro_and_Carlson_2008,Florida_Bay,Yarbro_and_Carlson_2008_5,Syringodium filiforme,Genus,seagrass
Lewis_et_al_2007,Santa_Rosa_Sound,Lewis_et_al_2007_1,Thalassia testudinum,Genus,seagrass
Lewis_et_al_2007,Santa_Rosa_Sound,Lewis_et_al_2007_1,Halodule wrightii,Genus,seagrass
Lewis_et_al_2007,Santa_Rosa_Sound,Lewis_et_al_2007_2,Thalassia testudinum,Genus,seagrass
Lewis_et_al_2007,Santa_Rosa_Sound,Lewis_et_al_2007_2,Halodule wrightii,Genus,seagrass
Lewis_et_al_2007,Santa_Rosa_Sound,Lewis_et_al_2007_3,Thalassia testudinum,Genus,seagrass
Lewis_et_al_2007,Santa_Rosa_Sound,Lewis_et_al_2007_3,Halodule wrightii,Genus,seagrass
Lewis_et_al_2007,Santa_Rosa_Sound,Lewis_et_al_2007_4,Thalassia testudinum,Genus,seagrass
Lewis_et_al_2007,Santa_Rosa_Sound,Lewis_et_al_2007_4,Halodule wrightii,Genus,seagrass
Lewis_et_al_2007,Santa_Rosa_Sound,Lewis_et_al_2007_5,Thalassia testudinum,Genus,seagrass
Lewis_et_al_2007,Santa_Rosa_Sound,Lewis_et_al_2007_5,Halodule wrightii,Genus,seagrass
Lewis_et_al_2007,Santa_Rosa_Sound,Lewis_et_al_2007_6,Thalassia testudinum,Genus,seagrass
Lewis_et_al_2007,Santa_Rosa_Sound,Lewis_et_al_2007_6,Halodule wrightii,Genus,seagrass
